
C:\Users\tomt1\alittlehouseofmyown>"C:\Program Files\SAS\Viya\SASEventStreamProcessingEngine\6.2\bin\dfesp_xml_server.exe" -http 62000 -pubsub 62001 -model file://c:\users\tomt1\alittlehouseofmyown\datainjestion.xml -loglevel esp=debug -PI_SYSTEM GPAWSAPIAFD0 -SERVER_DATABASE GPAWSAPIAFD0\GP-ProcessContext -LOCAL_HOST 62000 -AF_DATABASE GP-ProcessContext 
2020-05-06T19:23:26,158; INFO ; 00000003; esp.server; (Esp.cpp:709); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[XMLServer0001] using C:\ProgramData\SAS\Viya\etc\SASEventStreamProcessingEngine\default\mas-modules as MAS store location
2020-05-06T19:23:26,158; INFO ; 00000003; esp.server; (Esp.cpp:729); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[XMLServer0001] esp engine started, version 6.2, pubsub: 62001
2020-05-06T19:23:26,168; DEBUG; 00000003; DF.ESP; (dfESPexpression_window.cpp:71); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Expression0004] dfESPexpression_window::dfESPexpression_window(): ESP Expression Engine Services are up for window Data_Ingestion_Subscriber_Connector
2020-05-06T19:23:26,168; DEBUG; 00000003; DF.ESP; (dfESPcontquery.cpp:586); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[DynServices0010]          --- adding edge: kafka_incoming --> Data_Ingestion_Subscriber_Connector[-1]
2020-05-06T19:23:26,168; INFO ; 00000003; DF.ESP; (dfESPconnector.cpp:1444); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0087] dfESPconnector::setState(): Connector  in group default has new state: stopped
2020-05-06T19:23:26,168; INFO ; 00000003; DF.ESP; (dfESPconnector.cpp:1444); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0087] dfESPconnector::setState(): Connector  in group default has new state: stopped
2020-05-06T19:23:26,168; INFO ; 00000003; esp.server; (Project.cpp:755); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[XMLServer0001] starting project datainjestion with 1 threads, pubsub: auto
2020-05-06T19:23:26,173; INFO ; 00000003; DF.ESP; (dfESPproject.cpp:790); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Project0009] dfESPproject::startPubSub() for project datainjestion: Pub/Sub services are enabled for port 36355, encryption enabled, client authentication disabled
2020-05-06T19:23:26,184; INFO ; 00000003; DF.ESP; (dfESPkafkaConnector.cpp:2317); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0049] dfESPkafkaConnector::start(): Hot failover state switched to standby
2020-05-06T19:23:26,243; INFO ; 00000003; DF.ESP; (dfESPconnector.cpp:1444); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0087] dfESPconnector::setState(): Connector kafka_OUT in group default has new state: running
2020-05-06T19:23:26,246; INFO ; 00000017; DF.ESP; (dfESPkafkaConnector.cpp:305); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0098] dfESPkafkaConnector::z_watcher(): Zookeeper watcher event: watcher = SESSION_EVENT, state = CONNECTED_STATE, path = 
2020-05-06T19:23:26,250; INFO ; 00000018; DF.ESP; (dfESPkafkaConnector.cpp:342); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0097] dfESPkafkaConnector::z_watcher(): Created zookeeper node /ESP/server-n_0000000011
2020-05-06T19:23:26,251; INFO ; 00000019; DF.ESP; (dfESPkafkaConnector.cpp:286); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0096] dfESPkafkaConnector::watchActiveZnode(): Watching zookeeper node /ESP/server-n_0000000010
2020-05-06T19:23:26,260; INFO ; 00000003; DF.ESP; (dfESPconnector.cpp:1444); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0087] dfESPconnector::setState(): Connector kafka_IN in group default has new state: running
2020-05-06T19:23:26,260; INFO ; 00000003; esp.server; (Esp.cpp:804); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[XMLServer0001] starting esp server with 1 project(s)

2020-05-06T19:23:26,261; INFO ; 00000024; common.http; (Http.cpp:970); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[XMLServer0001] starting HTTP server on port 62000, type=admin
2020-05-06T19:23:52,431; INFO ; 00000278; DF.ESP; (dfESPkafkaConnector.cpp:305); {ea96ee62-7061-41b8-8b4e-ad45a05422a6}[Connectors0098] dfESPkafkaConnector::z_watcher(): Zookeeper watcher event: watcher = DELETED_EVENT, state = CONNECTED_STATE, path = /ESP/server-n_0000000010
Terminate batch job (Y/N)? 
